id	en
INFO_000	ダミー説明
INFO_001	Max demon stock increases by 2.
INFO_002	Max demon stock increases by 2.
INFO_003	Max demon stock increases by 2.
INFO_004	Commander Skill: Can change 1 ally's demon. <tags=''11''g=''1'' id=''arg0''> turn required.
INFO_005	Commander Skill: Can change all allies' demons. <tags=''11''g=''1'' id=''arg0''> turns required.
INFO_006	Commander Skill: Narrows sabbath to a single target and increases its power. <tags=''11''g=''1'' id=''arg0''> turns required.
INFO_007	Commander Skill: Increases all allies' defense and prevents status ailments for 1 turn. <tags=''11''g=''1'' id=''arg0''> turns required.
INFO_008	Commander Skill: Increases a target ally's actions by 1. <tags=''11''g=''1'' id=''arg0''> turns required.
INFO_009	Commander Skill: For the turn used, all allies' Stack gains based on dealing HP damage increase by 1. <tags=''11''g=''1'' id=''arg0''> turns required.
INFO_010	Auto Commander Skill: At the start of an ally's turn, low chance of halving their MP costs.
INFO_011	Auto Commander Skill: At the start of an ally's turn, low chance of slight HP recovery for all allies over 3 turns.
INFO_012	Auto Commander Skill: At the start of an ally's turn, low chance of healing an ally's ailments.
INFO_013	Auto Commander Skill: At the start of an ally's turn, low chance of extending all allies' active buffs.
INFO_014	Auto Commander Skill: On ally's turn, if 2 or more allies are KO'd, they will be revived with full health. 1 use per battle.
INFO_015	Slightly increases EXP gained by demonic allies 2+ above base level.
INFO_016	Increases EXP gained by demonic allies 2+ above base level.
INFO_017	Greatly increases EXP gained by demonic allies 2+ above base level.
INFO_101	Increases COMP's Attack by 3. Physical skill damage and bonus attack damage increased.
INFO_102	Increases COMP's Attack by 4. Physical skill damage and bonus attack damage increased.
INFO_103	Increases COMP's Attack by 4. Physical skill damage and bonus attack damage increased.
INFO_104	Increases COMP's Attack by 5. Physical skill damage and bonus attack damage increased.
INFO_105	Increases COMP's Attack by 5. Physical skill damage and bonus attack damage increased.
INFO_106	Increases COMP's Attack by 5. Physical skill damage and bonus attack damage increased.
INFO_107	Increases COMP's Attack by 5. Physical skill damage and bonus attack damage increased.
INFO_108	Increases COMP's Attack by 6. Physical skill damage and bonus attack damage increased.
INFO_109	Increases COMP's Attack by 6. Physical skill damage and bonus attack damage increased.
INFO_110	Increases COMP's Attack by 6. Physical skill damage and bonus attack damage increased.
INFO_111	Increases COMP's Attack by 6. Physical skill damage and bonus attack damage increased.
INFO_112	Increases COMP's Attack by 7. Physical skill damage and bonus attack damage increased.
INFO_113	Increases COMP's Attack by 7. Physical skill damage and bonus attack damage increased.
INFO_114	Increases COMP's Attack by 7. Physical skill damage and bonus attack damage increased.
INFO_115	Increases COMP's Attack by 7. Physical skill damage and bonus attack damage increased.
INFO_116	Increases COMP's Attack by 7. Physical skill damage and bonus attack damage increased.
INFO_117	Allows Mistiques to be equipped.
INFO_118	Increases Mistique equipment slots by 1.
INFO_119	Increases Mistique equipment slots by 1.
INFO_121	Adds an Equipment Affinity for Fire Mistiques.
INFO_122	Increases Equipment Affinity of Fire Mistiques.
INFO_123	Increases Equipment Affinity of Fire Mistiques.
INFO_124	Increases Equipment Affinity of Fire Mistiques.
INFO_125	Increases Equipment Affinity of Fire Mistiques.
INFO_126	Adds an Equipment Affinity for Ice Mistiques.
INFO_127	Increases Equipment Affinity of Ice Mistiques.
INFO_128	Increases Equipment Affinity of Ice Mistiques.
INFO_129	Increases Equipment Affinity of Ice Mistiques.
INFO_130	Increases Equipment Affinity of Ice Mistiques.
INFO_131	Adds an Equipment Affinity for Electricity Mistiques.
INFO_132	Increases Equipment Affinity of Electricity Mistiques.
INFO_133	Increases Equipment Affinity of Electricity Mistiques.
INFO_134	Increases Equipment Affinity of Electricity Mistiques.
INFO_135	Increases Equipment Affinity of Electricity Mistiques.
INFO_136	Adds an Equipment Affinity for Force Mistiques.
INFO_137	Increases Equipment Affinity of Force Mistiques.
INFO_138	Increases Equipment Affinity of Force Mistiques.
INFO_139	Increases Equipment Affinity of Force Mistiques.
INFO_140	Increases Equipment Affinity of Force Mistiques.
INFO_141	Adds an Equipment Affinity for Ruin Mistiques.
INFO_142	Increases Equipment Affinity of Ruin Mistiques.
INFO_143	Increases Equipment Affinity of Ruin Mistiques.
INFO_144	Increases Equipment Affinity of Ruin Mistiques.
INFO_145	Increases Equipment Affinity of Ruin Mistiques.
INFO_146	Adds an Equipment Affinity for Almighty Mistiques.
INFO_147	Increases Equipment Affinity of Almighty Mistiques.
INFO_148	Increases Equipment Affinity of Almighty Mistiques.
INFO_149	Increases Equipment Affinity of Almighty Mistiques.
INFO_150	Increases Equipment Affinity of Almighty Mistiques.
INFO_151	Adds an Equipment Affinity for Healing Mistiques.
INFO_152	Increases Equipment Affinity of Healing Mistiques.
INFO_153	Increases Equipment Affinity of Healing Mistiques.
INFO_154	Increases Equipment Affinity of Healing Mistiques.
INFO_155	Increases Equipment Affinity of Healing Mistiques.
INFO_156	Adds an Equipment Affinity for Support Mistiques.
INFO_157	Increases Equipment Affinity of Support Mistiques.
INFO_158	Increases Equipment Affinity of Support Mistiques.
INFO_159	Increases Equipment Affinity of Support Mistiques.
INFO_160	Increases Equipment Affinity of Support Mistiques.
INFO_161	Decreases MP cost of Physical skills by 10%.
INFO_162	Decreases MP cost of Physical skills by 20%.
INFO_163	Decreases MP cost of Physical skills by 30%.
INFO_164	Decreases MP cost of Physical skills by 50%.
INFO_165	Increases Physical skills' damage by 20% when striking an enemy weakness.
INFO_166	Increases Physical skills' damage by 35% when striking an enemy weakness.
INFO_167	Increases Physical skills' damage by 50% when striking an enemy weakness.
INFO_168	Increases Physical skills' damage by 80% when striking an enemy weakness.
INFO_169	Increases Critical Rate of Physical skills.
INFO_170	Further increases Critical Rate of Physical skills.
INFO_171	Greatly increases Critical Rate of Physical skills.
INFO_172	Vastly increases Critical Rate of Physical skills. Guarantees critical hit on first turn's attack.
INFO_173	Your Physical attacks pierce enemy's Resist affinity.
INFO_174	Your Physical attacks pierce enemy's Resist/Null affinity.
INFO_175	Your Physical attacks pierce enemy's Resist/Null/Drain affinity.
