Izanagi	1
Tzitzimitl	1
Flauros	1
Loki	1
Ishtar	1
Pyro Jack	1
Jack Frost	1
Scathach	1
Rangda	1
Hachiman	1
Cu Chulainn	1
Ose	1
Kusi Mitama	1
Apsaras	1
Ardha	1
Parvati	1
Kikuri-Hime	1
Zaou-Gongen	1
Sarasvati	1
Yatsufusa	1
Cybele	1
Sraosha	1
Neko Shogun	1
Kali	1
Obariyon	1
Ukobach	1
Lamia	1
Odin	1
King Frost	1
Okuninushi	1
Undine	1
Sylph	1
Forneus	1
Alraune	1
Mithra	1
Daisoujou	1
Ananta	1
Futsunushi	1
Triglav	1
Raphael	1
Titania	1
Oberon	1
02B	0
Sandman	1
Leanan Sidhe	1
Pixie	1
Uriel	1
Surt	1
Throne	1
Ares	1
Titan	1
034	0
Ara Mitama	1
Valkyrie	1
Melchizedek	1
Dominion	1
Siegfried	1
Virtue	1
Power	1
Archangel	1
Angel	1
Hitokoto-Nushi	1
Ippon-Datara	1
Nebiros	1
Decarabia	1
Belphegor	1
Yomotsu-Shikome	1
Vetala	1
Norn	1
Atropos	1
Pazuzu	1
Lachesis	1
Saki Mitama	1
Eligor	1
Clotho	1
Fortuna	1
Thor	1
Mokoi	1
Abaddon	1
Belial	1
Hanuman	1
Yoshitsune	1
Mahakala	1
Attis	1
Vasuki	1
Orthrus	1
Tam Lin	1
Jinn	1
Mada	1
White Rider	1
Alice	1
Seth	1
Mot	1
Samael	1
Gdon	1
Gorgon	1
Dis	1
Michael	1
Byakko	1
Suzaku	1
Seiryu	1
Nigi Mitama	1
Genbu	1
Beelzebub	1
Mother Harlot	1
Shiki-Ouji	1
Lilith	1
Incubus	1
Succubus	1
Lilim	1
Phoenix	1
Shiva	1
Masakado	1
Yomotsu-Ikusa	1
Yamata-no-Orochi	1
Anzu	1
Helel	1
Sandalphon	1
Black Frost	1
Garuda	1
Sui-Ki	1
Ganesha	1
Isis	1
Cerberus	1
Fuu-Ki	1
Setanta	1
Girimehkala	1
Nozuchi	1
Legion	1
Berith	1
Saturnus	1
Vishnu	1
Barong	1
Andras	1
Horus	1
Narasimha	1
Senri	1
Kin-Ki	1
Asura	1
Metatron	1
Satan	1
Gabriel	1
Hokuto Seikun	1
Trumpeter	1
Anubis	1
Nata Taishi	1
Ongyo-Ki	1
High Pixie	1
Yaksini	1
Xiezhai	1
Thoth	1
Cu Sith	1
Mothman	1
Oni	1
Makami	1
Rakshasa	1
Matador	1
Hell Biker	1
Taowu	1
Taotie	1
Pabilsag	1
Mara	1
Kartikeya	1
Baal Zebul	1
Suparna	1
Lucifer	1
Orobas	1
Atavaka	1
Hariti	1
Skadi	1
Unicorn	1
Omoikane	1
Shiisaa	1
Principality	1
Kurama Tengu	1
Yurlungur	1
Kaiwan	1
Jatayu	1
Slime	1
0B4	0
0B5	0
Arahabaki	1
Hua Po	1
Alilat	1
Kohryu	1
Ghoul	1
Queen Mab	1
Ganga	1
Izanagi-no-Okami	1
Niddhoggr	1
Yatagarasu	1
Jiraiya	0
Susano-O	0
Tomoe	0
Suzuka Gongen	0
Konohana Sakuya	0
Amaterasu	0
Take-Mikazuchi	0
Rokuten Maoh	0
Himiko	0
Kanzeon	0
Kintoki-Douji	0
Kamui	0
Sukuna-Hikona	0
Yamato Takeru	0
Magatsu-Izanagi	0
Takehaya Susano-o	0
Haraedo-no-Okami	0
Sumeo-Okami	0
Takeji Zaiten	0
Kouzeon	0
Kamui-Moshiri	0
Yamato Sumeragi	0
0D6	0
0D7	0
0D8	0
0D9	0
0DA	0
0DB	0
0DC	0
0DD	0
0DE	0
0DF	0
Black Izanami	0
Okami	0
???	0
???	0
???	0
???	0
???	0
???	0
Kaguya	0
Pale Rider	0
Take-Minakata	0
Narcissus	0
Kumbhanda	0
Gurr	0
Baphomet	0
Loa	0
Chernobog	0
Quetzalcoatl	0
Ame-no-Uzume	0
Seiten Taisei	0
Kingu	0
Kushinada-Hime	0
Sati	0
Raja Naga	0
Lakshmi	0
Magatsu-Izanagi	0
0FA	0
0FB	0
0FC	0
0FD	0
0FE	0
0FF	0
