Agi	1
Agilao	1
Agidyne	1
Maragi	1
Maragion	1
Maragidyne	1
Meltdown	1
Ragnarok	1
Immortal Flame	1
Blank	0
Blank	0
Blank	0
Blank	0
Garu	1
Garula	1
Garudyne	1
Magaru	1
Magarula	1
Magarudyne	1
Divine Wind	1
Panta Rhei	1
Blank	0
Blank	0
Blank	0
Blank	0
Bufu	1
Bufula	1
Bufudyne	1
Mabufu	1
Mabufula	1
Mabufudyne	1
Cocytus Pain	1
Niflheim	1
Bloody Rain	1
Blank	0
Blank	0
Blank	0
Blank	0
Zio	1
Zionga	1
Ziodyne	1
Mazio	1
Mazionga	1
Maziodyne	1
Narukami	1
Thunder Reign	1
Blank	0
Blank	0
Blank	0
Blank	0
Megido	1
Megidola	1
Megidolaon	1
Last Resort	1
Black Viper	1
Morning Star	1
Blank	0
Blank	0
Blank	0
Blank	0
Hama	1
Hamaon	1
Mahama	1
Mahamaon	1
Eternal White	1
God's Judgement	1
Samsara	1
Blank	0
Blank	0
Blank	0
Blank	0
Mudo	1
Mudoon	1
Mamudo	1
Mamudoon	1
Eternal Black	1
Hell's Judgement	1
Die for Me!	1
Blank	0
Blank	0
Blank	0
Blank	0
Pulinpa	1
Tentarafoo	1
Evil Touch	1
Evil Smile	1
Ghastly Wail	1
Balzac	1
Valiant Dance	1
Poisma	1
Poison Mist	1
Soul Break	1
Anima Freeze	1
Enervation	1
Old One	1
Galgalim Eyes	1
Makajam	1
Foolish Whisper	1
Foul Breath	1
Stagnant Air	1
Life Drain	1
Spirit Drain	1
Life Leech	1
Spirit Leech	1
Judgement	1
Balzac	1
Last Resort	1
Last Resort	1
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Bash	1
Cleave	1
Assault Dive	1
Sonic Punch	1
Double Fangs	1
Kill Rush	1
Swift Strike	1
Twin Shot	1
Fatal End	1
Mighty Swing	1
Torrent Shot	1
Heat Wave	1
Gigantic Fist	1
Blade of Fury	1
Deathbound	1
Arrow Rain	1
Akasha Arts	1
Tempest Slash	1
Heaven's Blade	1
Myriad Arrows	1
God's Hand	1
Pralaya	1
Primal Force	1
Vorpal Blade	1
Power Slash	1
Gale Slash	1
Brave Blade	1
Herculean Strike	1
Vicious Strike	1
Single Shot	1
Skewer	1
Poison Skewer	1
Poison Arrow	1
Blight	1
Virus Wave	1
Skull Cracker	1
Mind Slice	1
Hysterical Slap	1
Crazy Chain	1
Muzzle Shot	1
Seal Bomb	1
Arm Chopper	1
Atom Smasher	1
Cell Breaker	1
Mustard Bomb	1
Brain Shake	1
Navas Nebula	1
Golden Right	1
Black Spot	1
Rainy Death	1
Hassou Tobi	1
Rampage	1
Aeon Rain	1
Agneyastra	1
Cruel Attack	1
Vile Assault	1
Rampage	1
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Dia	1
Diarama	1
Diarahan	1
Media	1
Mediarama	1
Mediarahan	1
Salvation	1
Patra	1
Me Patra	1
Re Patra	1
Posumudi	1
Mutudi	1
Enradi	1
Tirundi	1
Nervundi	1
Energy Shower	1
Amrita	1
Recarm	1
Samarecarm	1
Tarunda	1
Matarunda	1
Sukunda	1
Masukunda	1
Rakunda	1
Marakunda	1
Dekunda	1
Tarukaja	1
Matarukaja	1
Sukukaja	1
Masukukaja	1
Rakukaja	1
Marakukaja	1
Dekaja	1
Heat Riser	1
Debilitate	1
Power Charge	1
Mind Charge	1
Tetrakarn	1
Makarakarn	1
Tetra Break	1
Makara Break	1
Tetraja	1
Rebellion	1
Revolution	1
Fire Break	1
Ice Break	1
Wind Break	1
Elec Break	1
Red Wall	1
White Wall	1
Blue Wall	1
Green Wall	1
Trafuri	1
Recarmdra	1
Traesto	1
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
100	0
101	0
102	0
Waste Money	1
Yosuke Strike	1
Galactic Punt	1
Fan Assault	1
Atomic Press	1
Bear Claw	1
Ultra Trigger	1
Galaxy Kick	1
Full Analysis	1
Third Eye	1
Weakness Scan	1
Healing Wave	1
Relaxing Wave	1
Analysis	1
Summon	1
Enemy Radar	1
Treasure Radar	1
Certain Escape	1
Myriad Truths	1
116	0
117	0
118	0
119	0
11A	0
11B	0
11C	0
11D	0
11E	0
11F	0
Sarx Drop	1
Medicine	1
Medical Powder	1
Spirit Water	1
Life Stone	1
Bead	1
Value Medicine	1
Medical Kit	1
Umugi Water	1
Bead Chain	1
Pneuma Drop	1
Snuff Soul	1
Chewing Soul	1
Precious Egg	1
12E	0
12F	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
13A	0
13B	0
13C	0
13D	0
13E	0
13F	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
14A	0
14B	0
14C	0
14D	0
14E	0
14F	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
15A	0
15B	0
15C	0
15D	0
15E	0
15F	0
Wind of Oblivion	1
Bottomless Envy	1
Burn to Ashes	1
Shivering Rondo	1
Summon	1
Summon	1
Forbidden Murmur	1
Roar of Wrath	1
Fanatical Spark	1
Supreme Insight	1
Nihil Hand	1
Ultra Charge	1
Nullity Guidance	1
Attack	1
Whisper	1
Chant	1
Prayer	1
Character Setup	1
Command	1
Command	1
Command	1
Command	1
Command	1
Command	1
Element Zero	1
Mute Ray	1
Quad Converge	1
Control	1
Unerring Justice	1
Nebula Oculus	1
Quake	1
Bewildering Fog	1
Bewildering Fog	1
Thousand Curses	1
World's End	1
Terror Voice	1
Control	1
Fury of Yasogami	1
Bewildering Fog	1
Summons to Yomi	1
Kuro Ikazuchi	1
Oho Ikazuchi	1
Megidolaon	1
Thousand Curses	1
18C	0
18D	0
18E	0
18F	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
19A	0
19B	0
19C	0
19D	0
19E	0
19F	0
1A0	0
1A1	0
1A2	0
1A3	0
1A4	0
1A5	0
1A6	0
1A7	0
1A8	0
1A9	0
1AA	0
1AB	0
1AC	0
1AD	0
1AE	0
1AF	0
1B0	0
1B1	0
1B2	0
1B3	0
1B4	0
1B5	0
1B6	0
1B7	0
Resist Physical	1
Null Physical	1
Repel Physical	1
Absorb Physical	1
Resist Fire	1
Null Fire	1
Repel Fire	1
Absorb Fire	1
Resist Ice	1
Null Ice	1
Repel Ice	1
Absorb Ice	1
Resist Elec	1
Null Elec	1
Repel Elec	1
Absorb Elec	1
Resist Wind	1
Null Wind	1
Repel Wind	1
Absorb Wind	1
Resist Light	1
Null Light	1
Repel Light	1
Resist Dark	1
Null Dark	1
Repel Dark	1
Null Confuse	1
Null Exhaust	1
Null Mute	1
Null Fear	1
Null Rage	1
Null Poison	1
Null Dizzy	1
Null Enervate	1
Unshaken Will	1
Masakados	1
Dodge Physical	1
Evade Physical	1
Dodge Fire	1
Evade Fire	1
Dodge Ice	1
Evade Ice	1
Dodge Wind	1
Evade Wind	1
Dodge Elec	1
Evade Elec	1
Angelic Grace	1
Fire Boost	1
Fire Amp	1
Ice Boost	1
Ice Amp	1
Elec Boost	1
Elec Amp	1
Wind Boost	1
Wind Amp	1
Certain Escape	1
HP Up 1	1
HP Up 2	1
HP Up 3	1
SP Up 1	1
SP Up 2	1
SP Up 3	1
Counter	1
Counterstrike	1
High Counter	1
Regenerate 1	1
Regenerate 2	1
Regenerate 3	1
Invigorate 1	1
Invigorate 2	1
Invigorate 3	1
Growth 1	1
Growth 2	1
Growth 3	1
Auto-Tarukaja	1
Auto-Rakukaja	1
Auto-Sukukaja	1
Alertness	1
Sharp Student	1
Apt Pupil	1
Ali Dance	1
Firm Stance	1
Spell Master	1
Arms Master	1
HP Favor	1
SP Favor	1
Divine Grace	1
Endure	1
Enduring Soul	1
Survive Light	1
Survive Dark	1
Auto-Maraku	1
Auto-Mataru	1
Auto-Masuku	1
Confuse Boost	1
Poison Boost	1
Exhaust Boost	1
Silence Boost	1
Fear Boost	1
Rage Boost	1
Dizzy Boost	1
Enervate Boost	1
Ailment Boost	1
Hama Boost	1
Mudo Boost	1
Endure Light	1
Endure Dark	1
Cool Breeze	1
Victory Cry	1
Resist Poison	1
Resist Confuse	1
Resist Fear	1
Resist Exhaust	1
Resist Enervate	1
Resist Rage	1
Resist Dizzy	1
Resist Mute	1
HP Amp	1
SP Amp	1
Fast Heal	1
Insta-Heal	1
Infinite Endure	1
Izanami Endure	1
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
Blank	0
