Cowardly Maya	0
Selfish Basalt	1
Rainy Sister 4	1
blank	0
Magic Hand	1
Dancing Hand	1
Killing Hand	1
Almighty Hand	1
Laughing Table	1
Crying Table	1
Angry Table	1
Sleeping Table	1
Magical Magus	1
Wondrous Magus	1
Prime Magus	1
Grand Magus	1
Lying Hablerie	1
Forgotten Hablerie	1
Flattering Hablerie	1
Agitating Hablerie	1
Merciless Maya	0
Autonomic Basalt	1
Rainy Brother 4	1
blank	0
Cloudgirl Pot	1
Rainy Pot	1
Yearning Pot	1
Mistress Pot	1
Spurious Book	1
Maniacal Book	1
Silent Book	1
Wrathful Book	1
Tranquil Idol	1
Liberating Idol	1
Leading Idol	1
Vehement Idol	1
Primitive Idol	1
Calm Pesce	1
Pursuing Pesce	1
Truth Pesce	1
Revelation Pesce	1
Frivolous Maya	0
Idle Basalt	1
Rainy Sister 3	1
blank	0
Venus Eagle	1
Dark Eagle	1
Jupiter Eagle	1
Eternal Eagle	1
Creation Relic	1
Constancy Relic	1
Growth Relic	1
Change Relic	1
Elegant Mother	1
Regal Mother	1
Pistil Mother	1
Divine Mother	1
Secret Bambino	1
Blooming Bambino	1
Avarice Bambino	1
Free Bambino	1
Haughty Maya	0
Large Basalt	1
Rainy Brother 3	1
blank	0
Grave Beetle	1
Adamant Beetle	1
Strength Beetle	1
Emperor Beetle	1
Burning Beetle	1
Avenger Knight	1
Champion Knight	1
Hell Knight	1
Intrepid Knight	1
Rainy Castle	1
Power Castle	1
Raindrop Castle	1
King Castle	1
Positive King	1
Egotistical King	1
Great King	1
Brilliant King	1
Indolent Maya	0
Dependent Basalt	1
Rainy Sister 2	1
blank	0
Trance Twins	1
Killer Twins	1
Rainbow Twins	1
Crazy Twins	1
Corrupt Tower	1
Dogmatic Tower	1
Apostate Tower	1
Fanatic Tower	1
Grudge Tower	1
Blue Sigil	1
Red Sigil	1
Green Sigil	1
Purple Sigil	1
Bribed Fuzz	1
Persistent Fuzz	1
Monomaniac Fuzz	1
Chaos Fuzz	1
Insidious Maya	0
Anguish Basalt	1
Rainy Brother 2	1
blank	0
Monopolizing Cupid	1
Blind Cupid	1
Devoted Cupid	1
Gracious Cupid	1
Soul Dancer	1
Ardent Dancer	1
Royal Dancer	1
Natural Dancer	1
Harem Dancer	1
Lustful Snake	1
Immoral Snake	1
Carnal Snake	1
Amorous Snake	1
Stoic Snake	1
Whimsical Papillon	1
Finicky Papillon	1
Fickle Papillon	1
Pure Papillon	1
Ill-fated Maya	0
Insolent Basalt	1
Rainy Sister 1	1
blank	0
Rain Wheel	1
Mach Wheel	1
Brave Wheel	1
Battle Wheel	1
Wild Drive	1
Killer Drive	1
Slaughter Drive	1
Rampage Drive	1
Arcane Turret	1
Scarlet Turret	1
Wicked Turret	1
Hallowed Turret	1
Spastic Turret	1
Berserk Turret	1
Dismayed Panzer	1
Rash Panzer	1
Conceited Panzer	1
Ptarmigan Panzer	1
Visceral Maya	0
Source Basalt	1
Rainy Brother 1	1
blank	0
Rain Leg Musha	1
Rain End Musha	1
Raindrop Musha	1
Rain Wind Musha	1
Daring Gigas	1
Beastly Gigas	1
Furious Gigas	1
Mythical Gigas	1
Immortal Gigas	1
Nizam Beast	1
Enslaved Beast	1
Mighty Beast	1
Nemean Beast	1
El Dorado Beast	1
Inviting Nyogo	1
Blossom Nyogo	1
Valuing Nyogo	1
Silent Nyogo	1
Desirous Maya	0
Submissive Basalt	0
Rainy Sister 2	0
blank	0
Black Raven	1
Vicious Raven	1
Sonic Raven	1
Amenti Raven	1
Phantom Mage	1
Phantom Master	1
Phantom Lord	1
Phantom King	1
Phantom Hero	1
Death Seeker	1
Fate Seeker	1
Noble Seeker	1
Acheron Seeker	1
Shallow Okina	1
Reckless Okina	1
Reformed Okina	1
Moon Okina	1
Imprudent Maya	0
Accidental Basalt	0
Rainy Brother 2	0
blank	0
Bronze Dice	1
Iron Dice	1
Silver Dice	1
Platinum Dice	1
Mind Dice	1
Curse Dice	1
Death Dice	1
Reckoning Dice	1
Flowing Sand	1
Perpetual Sand	1
Infinite Sand	1
Eternal Sand	1
Miss Gene	1
Fail Gene	1
Happy Gene	1
Next Gene	1
Bigoted Maya	0
Convicted Basalt	0
Rainy Sister 1	0
blank	0
Justice Sword	1
Conviction Sword	1
Judgement Sword	1
Doom Sword	1
Heat Balance	1
Sky Balance	1
World Balance	1
Light Balance	1
Order Giant	1
Stasis Giant	1
Harmony Giant	1
Void Giant	1
Steel Machine	1
Dominating Machine	1
Solemn Machine	1
Heartless Machine	1
Devious Maya	0
Oppressive Basalt	0
Rainy Brother 1	0
blank	0
Minotaur IV	1
Minotaur III	1
Minotaur II	1
Minotaur I	1
Neo Minotaur	1
Jotun of Power	1
Jotun of Blood	1
Jotun of Evil	1
Jotun of Grief	1
Mighty Cyclops	1
Mad Cyclops	1
Fierce Cyclops	1
Chaos Cyclops	1
Brilliant Cyclops	1
Rebellious Cyclops	1
Protective Lexy	1
Dry Dexy	1
Earnest Calocy	1
Successful Junecy	1
Test Rare	0
blank	0
Shadow Yosuke	0
Shadow Chie	0
Shadow Yukiko	0
Shadow Kanji	0
Shadow Rise	0
Shadow Teddie	0
Shadow Mitsuo	0
Shadow Naoto	0
Kunino-sagiri	0
Adachi	0
