Agi	1
Agilao	1
Agidyne	1
Maragi	1
Maragion	1
Maragidyne	1
Maralagidyne	2
0x008	0
Ragnarok	1
Garu	1
Garula	1
Garudyne	1
Magaru	1
Magarula	1
Magarudyne	1
0x010	0
0x011	0
Panta Rhei	1
Bufu	1
Bufula	1
Bufudyne	1
Mabufu	1
Mabufula	1
Mabufudyne	1
0x019	0
0x01A	0
Niflheim	1
Zio	1
Zionga	1
Ziodyne	1
Mazio	1
Mazionga	1
Maziodyne	1
0x022	0
0x023	0
Thunder Reign	1
Megido	1
Megidola	1
Megidolaon	1
Last Resort	1
0x029	0
0x02A	0
Black Viper	1
Morning Star	1
Hama	1
Mahama	1
Hamaon	1
Mahamaon	1
0x031	0
Samsara	1
Mudo	1
Mamudo	1
Mudoon	1
Mamudoon	1
0x037	0
Die for Me!	1
Marin Karin	1
Sexy Dance	1
Bewilder	1
Eerie Sound	1
Pulinpa	1
Tentarafoo	1
Evil Touch	1
Evil Smile	1
Ghastly Wail	1
Provoke	1
Infuriate	1
Poisma	1
Poison Mist	1
Virus Breath	1
0x047	0
0x048	0
Foul Breath	1
Stagnant Air	1
Life Drain	1
Spirit Drain	1
0x04D	0
0x04E	0
0x04F	0
Maragidyne	1
Magarudyne	1
Mabufudyne	1
Maziodyne	1
Megidolaon	1
Mahamaon	1
Mamudoon	1
Sexy Dance	1
Eerie Sound	1
Tentarafoo	1
Evil Smile	1
Poison Mist	1
Holy Arrow	1
Life Drain	1
Spirit Drain	1
0x05F	0
Death	1
Yell	1
Yell	1
Death	1
Death	1
Death	1
Moonless Gown	4
Moonless Gown	4
Summon	1
Slash Attack	1
Pierce Attack	1
Strike Attack	1
Yell	1
Pierce Attack	1
Fire Attack	1
Almighty Attack	1
Bash	1
Assault Dive	1
Kill Rush	1
Swift Strike	1
Sonic Punch	1
Heat Wave	1
Gigantic Fist	1
Akasha Arts	1
God's Hand	1
Cleave	1
Fatal End	1
Getsu-ei	1
Zan-ei	1
Mighty Swing	1
Double Fangs	1
Blade of Fury	1
Deathbound	1
Tempest Slash	1
Heaven's Blade	1
Pralaya	1
Power Slash	2
Gale Slash	2
Brave Blade	2
Herculean Strike	2
Vicious Strike	2
Single Shot	2
Twin Shot	1
Holy Arrow	1
Torrent Shot	1
Arrow Rain	1
Myriad Arrows	1
Primal Force	1
Vorpal Blade	1
Weary Thrust	1
Cruel Attack	1
Vile Assault	1
Poison Arrow	2
Weary Thrust	1
Vorpal Blade	1
Junpei Co-Op	3
Yukari Co-Op	3
Akihiko Co-Op	3
Mitsuru Co-Op	3
Aigis Co-Op	3
Ken Co-Op	3
Shinjiro Co-Op	3
Koromaru Co-Op	3
0x09F	0
+charm(low)	1
+charm(med)	1
+charm(high)	1
+distress(low)	1
+distress(med)	1
+distress(high)	1
+panic(low)	1
+panic(med)	1
+panic(high)	1
+fear(low)	1
+fear(med)	1
+fear(high)	1
+rage(low)	1
+rage(med)	1
+rage(high)	1
+poison(low)	1
0x0B0	0
0x0B1	0
0x0B2	0
0x0B3	0
0x0B4	0
0x0B5	0
0x0B6	0
0x0B7	0
0x0B8	0
0x0B9	0
0x0BA	0
0x0BB	0
0x0BC	0
0x0BD	0
0x0BE	0
0x0BF	0
Dia	1
Diarama	1
Diarahan	1
Media	1
Mediarama	1
Mediarahan	1
Salvation	1
Patra	1
Me Patra	1
Re Patra	1
Posumudi	1
Amrita	1
Recarm	1
Samarecarm	1
Tarunda	1
Matarunda	1
Sukunda	1
Masukunda	1
Rakunda	1
Marakunda	1
Dekunda	1
0x0D5	0
Tarukaja	1
Matarukaja	1
Sukukaja	1
Masukukaja	1
Rakukaja	1
Marakukaja	1
Power Charge	1
Mind Charge	1
0x0DE	0
Dekaja	1
Tetrakarn	1
Makarakarn	1
Rebellion	1
Revolution	1
0x0E4	0
Fire Break	1
Ice Break	1
Wind Break	1
Elec Break	1
Traesto	1
Trafuri	1
Healing Wave	1
Recarmdra	1
Charmdi	1
Enradi	1
Junpei Co-Op	3
Yukari Co-Op	3
Akihiko Co-Op	3
Mitsuru Co-Op	3
Aigis Co-Op	3
Ken Co-Op	3
Shinjiro Co-Op	3
Koromaru Co-Op	3
Aigis Co-Op	3
Aigis Co-Op	3
Aigis Co-Op	3
Aigis Co-Op	3
0x0FB	0
0x0FC	0
0x0FD	0
0x0FE	0
0x0FF	0
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Summer Dream	1
Jack Brothers	1
Ardhanari	1
Trickster	1
Infinity	1
Valhalla	1
Summer Dream	1
Armageddon	1
Cadenza	1
Scarlet Havoc	1
Frolic	1
Dreamfest	1
King and I	1
Best Friends	1
Shadow Hound	1
Thunder Call	1
Last Judge	1
Raktapaksha	1
Justice	1
Trickster	1
0x123	0
0x124	0
Primal Darkness	2
Dark Embrace	2
Primal Darkness	2
Primal Darkness	2
Heartbreaker	1
Pierce Attack	1
Pierce Attack	1
Giga Spark	1
Sacrifice	1
0x12E	0
0x12F	0
Pierce Attack	1
Fire Attack	1
Summon	1
Summon	1
Armed&Ready	1
Sacrifice	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Night Queen	1
All-Out 2	1
All-Out 3	1
All-Out 4	1
Plume of Dusk	1
Analyze	1
Oracle	1
Full Analysis	1
Oracle	1
Oracle	1
Oracle	1
Oracle	1
Oracle	1
All-Out 2L	1
All-Out 3L	1
All-Out 4L	1
Support Scan	1
Third Eye	1
Mind DJ	1
DJ Queen	1
Escape Route	1
Healing Wave	1
Summon	1
Orgia Mode	4
Great Seal	1
Great Seal	1
0x159	0
Ice Attack	2
Wind Attack	2
Elec Attack	2
Fire Attack	2
Pierce Attack	1
Strike Attack	1
Summon	1
Summon	1
Summon	1
Prophecy of Ruin	1
Heartbreaker	1
Unite	1
Separate	1
Pierce Attack	1
Pierce Attack	1
Samarecarm	1
Samarecarm	1
Charge	1
Giga Spark	1
Wheel of Fortune	1
Wheel of Fortune	1
Wheel of Fortune	1
Paradigm Shift	1
Wheel of Fortune	1
Wheel of Fortune	1
E Attack Up	1
P Attack Up	1
E Attack Down	1
P Attack Down	1
E Defense Up	1
P Defense Up	1
E Defense Down	1
P Defense Down	1
E Panic	1
P Panic	1
E Rage	1
P Rage	1
E Distress	1
P Distress	1
E Fear	1
P Fear	1
E Damage Low	1
P Damage Low	1
E Damage Mid	1
P Damage Mid	1
E Damage High	1
P Damage High	1
E Heal	1
P Heal	1
Almighty Attack	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Arcana Shift	1
Band Aid	1
Medicine	1
Bead	1
Snuff Soul	1
Chewing Soul	1
Precious Egg	1
Soma	1
0x197	0
0x198	0
0x199	0
0x19A	0
Muscle Drink	1
Odd Morsel	1
Rancid Gravy	1
Powerful Drug	1
Cold Medicine	1
Energy Drink	1
0x1A1	0
0x1A2	0
0x1A3	0
0x1A4	0
0x1A5	0
0x1A6	0
0x1A7	0
0x1A8	0
0x1A9	0
0x1AA	0
0x1AB	0
0x1AC	0
0x1AD	0
0x1AE	0
0x1AF	0
0x1B0	0
0x1B1	0
0x1B2	0
0x1B3	0
0x1B4	0
0x1B5	0
Homunculus	1
Plume of Dusk	1
0x1B8	0
0x1B9	0
0x1BA	0
0x1BB	0
0x1BC	0
0x1BD	0
0x1BE	0
0x1BF	0
0x1C0	0
0x1C1	0
0x1C2	0
0x1C3	0
0x1C4	0
0x1C5	0
0x1C6	0
0x1C7	0
0x1C8	0
0x1C9	0
0x1CA	0
0x1CB	0
0x1CC	0
0x1CD	0
0x1CE	0
0x1CF	0
Resist Slash	1
Null Slash	1
Repel Slash	1
Absorb Slash	1
Resist Strike	1
Null Strike	1
Repel Strike	1
Absorb Strike	1
Resist Pierce	1
Null Pierce	1
Repel Pierce	1
Absorb Pierce	1
Resist Fire	1
Null Fire	1
Repel Fire	1
Absorb Fire	1
Resist Ice	1
Null Ice	1
Repel Ice	1
Absorb Ice	1
Resist Elec	1
Null Elec	1
Repel Elec	1
Absorb Elec	1
Resist Wind	1
Null Wind	1
Repel Wind	1
Absorb Wind	1
Resist Light	1
Null Light	1
Repel Light	1
Resist Dark	1
Null Dark	1
Repel Dark	1
Null Charm	1
Null Distress	1
Null Panic	1
Null Fear	1
Null Rage	1
Null Freeze	1
Null Shock	1
Null Poison	1
Unshaken Will	1
Masakados	1
Dodge Slash	1
Evade Slash	1
Dodge Strike	1
Evade Strike	1
Dodge Pierce	1
Evade Pierce	1
Dodge Fire	1
Evade Fire	1
Dodge Ice	1
Evade Ice	1
Dodge Wind	1
Evade Wind	1
Dodge Elec	1
Evade Elec	1
Stamina Up 1	1
Stamina Up 2	1
Stamina Up 3	1
0x20D	0
Premonition	1
Angelic Grace	1
Fire Boost	1
Fire Amp	1
Ice Boost	1
Ice Amp	1
Elec Boost	1
Elec Amp	1
Wind Boost	1
Wind Amp	1
Fast Retreat	1
HP Up 1	1
HP Up 2	1
HP Up 3	1
SP Up 1	1
SP Up 2	1
SP Up 3	1
Raging Tiger	1
Counter	1
Counterstrike	1
High Counter	1
Regenerate 1	1
Regenerate 2	1
Regenerate 3	1
Invigorate 1	1
Invigorate 2	1
Invigorate 3	1
Growth 1	1
Growth 2	1
Growth 3	1
0x22C	0
Auto-Tarukaja	1
Auto-Rakukaja	1
Auto-Sukukaja	1
Alertness	1
Sharp Student	1
Apt Pupil	1
Ali Dance	1
Firm Stance	1
Spell Master	1
Arms Master	1
HP Up	1
SP Up	1
0x239	0
