Agi	Skill Card that bestows Agi.
Agilao	Skill Card that bestows Agilao.
Agidyne	Skill Card that bestows Agidyne.
Maragi	Skill Card that bestows Maragi.
Maragion	Skill Card that bestows Maragion.
Maragidyne	Skill Card that bestows Maragidyne.
Maralagidyne	Skill Card that bestows Maralagidyne.
Garu	Skill Card that bestows Garu.
Garula	Skill Card that bestows Garula.
Garudyne	Skill Card that bestows Garudyne.
Magaru	Skill Card that bestows Magaru.
Magarula	Skill Card that bestows Magarula.
Magarudyne	Skill Card that bestows Magarudyne.
Bufu	Skill Card that bestows Bufu.
Bufula	Skill Card that bestows Bufula.
Bufudyne	Skill Card that bestows Bufudyne.
Mabufu	Skill Card that bestows Mabufu.
Mabufula	Skill Card that bestows Mabufula.
Mabufudyne	Skill Card that bestows Mabufudyne.
Zio	Skill Card that bestows Zio.
Zionga	Skill Card that bestows Zionga.
Ziodyne	Skill Card that bestows Ziodyne.
Mazio	Skill Card that bestows Mazio.
Mazionga	Skill Card that bestows Mazionga.
Maziodyne	Skill Card that bestows Maziodyne.
Megido	Skill Card that bestows Megido.
Megidola	Skill Card that bestows Megidola.
Megidolaon	Skill Card that bestows Megidolaon.
Hama	Skill Card that bestows Hama.
Mahama	Skill Card that bestows Mahama.
Hamaon	Skill Card that bestows Hamaon.
Mahamaon	Skill Card that bestows Mahamaon.
Mudo	Skill Card that bestows Mudo.
Mamudo	Skill Card that bestows Mamudo.
Mudoon	Skill Card that bestows Mudoon.
Mamudoon	Skill Card that bestows Mamudoon.
Marin Karin	Skill Card that bestows Marin Karin.
Sexy Dance	Skill Card that bestows Sexy Dance.
Bewilder	Skill Card that bestows Bewilder.
Eerie Sound	Skill Card that bestows Eerie Sound.
Pulinpa	Skill Card that bestows Pulinpa.
Tentarafoo	Skill Card that bestows Tentarafoo.
Evil Touch	Skill Card that bestows Evil Touch.
Evil Smile	Skill Card that bestows Evil Smile.
Ghastly Wail	Skill Card that bestows Ghastly Wail.
Provoke	Skill Card that bestows Provoke.
Infuriate	Skill Card that bestows Infuriate.
Poisma	Skill Card that bestows Poisma.
Poison Mist	Skill Card that bestows Poison Mist.
Virus Breath	Skill Card that bestows Virus Breath.
Foul Breath	Skill Card that bestows Foul Breath.
Stagnant Air	Skill Card that bestows Stagnant Air.
Life Drain	Skill Card that bestows Life Drain.
Spirit Drain	Skill Card that bestows Spirit Drain.
Bash	Skill Card that bestows Bash.
Assault Dive	Skill Card that bestows Assault Dive.
Kill Rush	Skill Card that bestows Kill Rush.
Swift Strike	Skill Card that bestows Swift Strike.
Sonic Punch	Skill Card that bestows Sonic Punch.
Heat Wave	Skill Card that bestows Heat Wave.
Gigantic Fist	Skill Card that bestows Gigantic Fist.
Akasha Arts	Skill Card that bestows Akasha Arts.
God's Hand	Skill Card that bestows God's Hand.
Cleave	Skill Card that bestows Cleave.
Fatal End	Skill Card that bestows Fatal End.
Getsu-ei	Skill Card that bestows Getsu-ei.
Zan-ei	Skill Card that bestows Zan-ei.
